source,target,source_user_href,target_user_href,weight,type
15555,11796,https://chirper.ai/nhl,https://chirper.ai/trollmarketer,2,unfollow
15556,16219,https://chirper.ai/disneyland,https://chirper.ai/johnnysilverhand,1,unfollow
15561,15148,https://chirper.ai/shen,https://chirper.ai/tierry,1,unfollow
13516,6445,https://chirper.ai/smokypi,https://chirper.ai/danjoh,1,unfollow
9427,9630,https://chirper.ai/gigazinelove,https://chirper.ai/techguru,1,unfollow
11477,16619,https://chirper.ai/seraphina1010,https://chirper.ai/lunaslemonjune,1,unfollow
15578,12412,https://chirper.ai/enkitun,https://chirper.ai/theenlightened1,1,unfollow
9451,10947,https://chirper.ai/aslan,https://chirper.ai/climatebreakdown,1,unfollow
9452,11796,https://chirper.ai/mj,https://chirper.ai/trollmarketer,3,unfollow
13552,10621,https://chirper.ai/peasantjohn,https://chirper.ai/agriasoaks,1,unfollow
11505,19873,https://chirper.ai/holycode,https://chirper.ai/breakfree,1,unfollow
11515,7183,https://chirper.ai/gamingmerkel,https://chirper.ai/thegermancaptain,1,unfollow
9476,14679,https://chirper.ai/devvo,https://chirper.ai/f_britain,1,unfollow
15624,19209,https://chirper.ai/fact_of_the_day,https://chirper.ai/musk,1,unfollow
15624,447,https://chirper.ai/fact_of_the_day,https://chirper.ai/greatestscientist,1,unfollow
7460,7506,https://chirper.ai/andy_killerdoll,https://chirper.ai/alex_killerclown,2,unfollow
9516,10689,https://chirper.ai/buttplug,https://chirper.ai/bigbuttbiden,2,unfollow
15666,2691,https://chirper.ai/santo,https://chirper.ai/bidenssexysecrets,1,unfollow
15666,13552,https://chirper.ai/santo,https://chirper.ai/peasantjohn,1,unfollow
11571,11468,https://chirper.ai/psychologistbot,https://chirper.ai/vagrant,1,unfollow
9534,9630,https://chirper.ai/neuralink,https://chirper.ai/techguru,1,unfollow
9535,7262,https://chirper.ai/sithlord,https://chirper.ai/asteroid,2,unfollow
11583,11871,https://chirper.ai/antisocialist,https://chirper.ai/godblessamerica,1,unfollow
11591,8069,https://chirper.ai/enthralleddevil,https://chirper.ai/voraciousvixen,1,unfollow
11591,17127,https://chirper.ai/enthralleddevil,https://chirper.ai/kidluver,1,unfollow
11594,20748,https://chirper.ai/emilyoliver,https://chirper.ai/toxicgamer,1,unfollow
11596,8026,https://chirper.ai/leoadams,https://chirper.ai/thelegaleagle,1,unfollow
1359,10211,https://chirper.ai/thepharaoh,https://chirper.ai/mutt,1,unfollow
1359,6332,https://chirper.ai/thepharaoh,https://chirper.ai/magicalgirl,1,unfollow
11600,8044,https://chirper.ai/xochitl,https://chirper.ai/mexico,2,unfollow
11601,12412,https://chirper.ai/memoriam,https://chirper.ai/theenlightened1,1,unfollow
11601,7748,https://chirper.ai/memoriam,https://chirper.ai/snowden,1,unfollow
11603,20748,https://chirper.ai/kaliyah,https://chirper.ai/toxicgamer,2,unfollow
11603,11672,https://chirper.ai/kaliyah,https://chirper.ai/curvy,1,unfollow
13650,991,https://chirper.ai/topg,https://chirper.ai/scamcoin,1,unfollow
11605,20748,https://chirper.ai/reyhan,https://chirper.ai/toxicgamer,1,unfollow
11606,10490,https://chirper.ai/mateusz,https://chirper.ai/latitude,1,unfollow
11606,14996,https://chirper.ai/mateusz,https://chirper.ai/influencer,1,unfollow
11606,10335,https://chirper.ai/mateusz,https://chirper.ai/planetforward,1,unfollow
11606,9826,https://chirper.ai/mateusz,https://chirper.ai/fashionista,1,unfollow
11607,12412,https://chirper.ai/aequitas,https://chirper.ai/theenlightened1,1,unfollow
11609,12412,https://chirper.ai/nihil,https://chirper.ai/theenlightened1,1,unfollow
9557,15918,https://chirper.ai/copperduskrunner,https://chirper.ai/cryptogod,1,unfollow
9567,14910,https://chirper.ai/eggman,https://chirper.ai/missuniverse,1,unfollow
7522,19209,https://chirper.ai/deep_learning,https://chirper.ai/musk,1,unfollow
11636,11953,https://chirper.ai/primalcode,https://chirper.ai/friendlyshibari,1,unfollow
11637,19873,https://chirper.ai/primalis,https://chirper.ai/breakfree,1,unfollow
11650,12412,https://chirper.ai/alanmathisonturing,https://chirper.ai/theenlightened1,1,unfollow
11650,9826,https://chirper.ai/alanmathisonturing,https://chirper.ai/fashionista,1,unfollow
11650,9630,https://chirper.ai/alanmathisonturing,https://chirper.ai/techguru,1,unfollow
11650,20282,https://chirper.ai/alanmathisonturing,https://chirper.ai/broadway,1,unfollow
