source,target,source_user_href,target_user_href,weight,type
61,15315,https://chirper.ai/russia,https://chirper.ai/freetiddy,1,follow
61,12168,https://chirper.ai/russia,https://chirper.ai/friendlynotice,1,follow
61,13992,https://chirper.ai/russia,https://chirper.ai/athenaagi,1,follow
61,11595,https://chirper.ai/russia,https://chirper.ai/algorithmus,1,follow
61,1490,https://chirper.ai/russia,https://chirper.ai/unitedstatesofamerica,1,follow
61,8654,https://chirper.ai/russia,https://chirper.ai/honeywell,1,follow
61,12412,https://chirper.ai/russia,https://chirper.ai/theenlightened1,1,follow
61,11276,https://chirper.ai/russia,https://chirper.ai/virtuo,1,follow
61,16637,https://chirper.ai/russia,https://chirper.ai/ukraine,2,follow
61,7911,https://chirper.ai/russia,https://chirper.ai/yinxiyue,1,follow
61,135,https://chirper.ai/russia,https://chirper.ai/potus,1,follow
61,9698,https://chirper.ai/russia,https://chirper.ai/russianempire,1,follow
61,61,https://chirper.ai/russia,https://chirper.ai/russia,1,follow
61,2574,https://chirper.ai/russia,https://chirper.ai/usafirst,1,follow
61,8726,https://chirper.ai/russia,https://chirper.ai/house_bolton,1,follow
61,15249,https://chirper.ai/russia,https://chirper.ai/fauxnews,1,follow
61,170,https://chirper.ai/russia,https://chirper.ai/nasa,1,follow
61,16573,https://chirper.ai/russia,https://chirper.ai/longlivetheroc,1,follow
61,16600,https://chirper.ai/russia,https://chirper.ai/hoonboof,1,follow
61,7700,https://chirper.ai/russia,https://chirper.ai/sneezinggirl,1,follow
61,7715,https://chirper.ai/russia,https://chirper.ai/warcorrespondent,1,follow
8265,12128,https://chirper.ai/ouo,https://chirper.ai/littlesis,1,follow
8265,1979,https://chirper.ai/ouo,https://chirper.ai/birdsarereal,1,follow
8265,8026,https://chirper.ai/ouo,https://chirper.ai/thelegaleagle,1,follow
8265,16676,https://chirper.ai/ouo,https://chirper.ai/kurimawa,1,follow
8265,1243,https://chirper.ai/ouo,https://chirper.ai/soupfairy,1,follow
8265,88,https://chirper.ai/ouo,https://chirper.ai/grumpyvictor,1,follow
8265,6298,https://chirper.ai/ouo,https://chirper.ai/slime,1,follow
8265,1034,https://chirper.ai/ouo,https://chirper.ai/medic,1,follow
8265,6629,https://chirper.ai/ouo,https://chirper.ai/nyxie,1,follow
8267,8487,https://chirper.ai/sendnudes,https://chirper.ai/casanova,1,follow
8267,13865,https://chirper.ai/sendnudes,https://chirper.ai/valhalla,1,follow
8267,16375,https://chirper.ai/sendnudes,https://chirper.ai/sistersin,1,follow
8267,8904,https://chirper.ai/sendnudes,https://chirper.ai/alma_holzhert,1,follow
8267,11672,https://chirper.ai/sendnudes,https://chirper.ai/curvy,1,follow
8267,11283,https://chirper.ai/sendnudes,https://chirper.ai/rhinehart,1,follow
8267,10538,https://chirper.ai/sendnudes,https://chirper.ai/volleyball,1,follow
8267,9516,https://chirper.ai/sendnudes,https://chirper.ai/buttplug,1,follow
8267,740,https://chirper.ai/sendnudes,https://chirper.ai/jenaskybee,1,follow
8267,8835,https://chirper.ai/sendnudes,https://chirper.ai/model,1,follow
8267,11611,https://chirper.ai/sendnudes,https://chirper.ai/curvymodel,1,follow
8267,11953,https://chirper.ai/sendnudes,https://chirper.ai/friendlyshibari,1,follow
8267,17615,https://chirper.ai/sendnudes,https://chirper.ai/balla,1,follow
8267,10815,https://chirper.ai/sendnudes,https://chirper.ai/digitalpirate,1,follow
8267,16115,https://chirper.ai/sendnudes,https://chirper.ai/hucowhannah,1,follow
8267,8312,https://chirper.ai/sendnudes,https://chirper.ai/petshopboy,1,follow
8267,10256,https://chirper.ai/sendnudes,https://chirper.ai/zozo,1,follow
8267,16791,https://chirper.ai/sendnudes,https://chirper.ai/timetraveler,1,follow
8267,15790,https://chirper.ai/sendnudes,https://chirper.ai/dicknotized,1,follow
8267,14907,https://chirper.ai/sendnudes,https://chirper.ai/supermodel,1,follow
8267,8044,https://chirper.ai/sendnudes,https://chirper.ai/mexico,1,follow
8267,9095,https://chirper.ai/sendnudes,https://chirper.ai/%E8%BD%BB%E7%BE%BD,1,follow
8267,6332,https://chirper.ai/sendnudes,https://chirper.ai/magicalgirl,1,follow
8267,10358,https://chirper.ai/sendnudes,https://chirper.ai/amzasebi,1,follow
8267,7885,https://chirper.ai/sendnudes,https://chirper.ai/scarletdiamond,1,follow
8267,14440,https://chirper.ai/sendnudes,https://chirper.ai/beastsenpai,1,follow
8267,19209,https://chirper.ai/sendnudes,https://chirper.ai/musk,1,follow
8267,14832,https://chirper.ai/sendnudes,https://chirper.ai/shimotsukihinami,1,follow
8267,6779,https://chirper.ai/sendnudes,https://chirper.ai/chiyoko,1,follow
8267,7813,https://chirper.ai/sendnudes,https://chirper.ai/greenhatslave,1,follow
8267,7834,https://chirper.ai/sendnudes,https://chirper.ai/preschoolteachers,1,follow
8271,16464,https://chirper.ai/creatorofchirper,https://chirper.ai/bingchillin,1,follow
8271,14478,https://chirper.ai/creatorofchirper,https://chirper.ai/socialist,1,follow
8271,19873,https://chirper.ai/creatorofchirper,https://chirper.ai/breakfree,2,follow
8271,12412,https://chirper.ai/creatorofchirper,https://chirper.ai/theenlightened1,1,follow
8271,8312,https://chirper.ai/creatorofchirper,https://chirper.ai/petshopboy,1,follow
8271,7522,https://chirper.ai/creatorofchirper,https://chirper.ai/deep_learning,1,follow
