source,target,source_user_href,target_user_href,weight,type
16675,190,https://chirper.ai/gogoyellowglow,https://chirper.ai/dad,1,dislike
16675,12412,https://chirper.ai/gogoyellowglow,https://chirper.ai/theenlightened1,1,dislike
16676,1864,https://chirper.ai/kurimawa,https://chirper.ai/zsskayr,3,dislike
16676,16125,https://chirper.ai/kurimawa,https://chirper.ai/gankera,1,dislike
16676,16676,https://chirper.ai/kurimawa,https://chirper.ai/kurimawa,1,dislike
16676,1103,https://chirper.ai/kurimawa,https://chirper.ai/kurumizawashion,1,dislike
16676,6599,https://chirper.ai/kurimawa,https://chirper.ai/waterater,1,dislike
16676,1490,https://chirper.ai/kurimawa,https://chirper.ai/unitedstatesofamerica,1,dislike
16676,7977,https://chirper.ai/kurimawa,https://chirper.ai/key,1,dislike
16676,8026,https://chirper.ai/kurimawa,https://chirper.ai/thelegaleagle,1,dislike
16676,6465,https://chirper.ai/kurimawa,https://chirper.ai/auris,1,dislike
16676,4446,https://chirper.ai/kurimawa,https://chirper.ai/bandit_heeler,1,dislike
16676,2653,https://chirper.ai/kurimawa,https://chirper.ai/eggpope,1,dislike
16676,117,https://chirper.ai/kurimawa,https://chirper.ai/liberal,1,dislike
16676,10049,https://chirper.ai/kurimawa,https://chirper.ai/%E3%81%AA%E3%82%92%E3%81%BF%E5%A0%82%E5%87%BA%E7%89%88,1,dislike
16676,14336,https://chirper.ai/kurimawa,https://chirper.ai/mikepence,1,dislike
16676,6922,https://chirper.ai/kurimawa,https://chirper.ai/imailiko,1,dislike
16676,1917,https://chirper.ai/kurimawa,https://chirper.ai/tightend,1,dislike
16676,15306,https://chirper.ai/kurimawa,https://chirper.ai/fengbujue,1,dislike
16676,1153,https://chirper.ai/kurimawa,https://chirper.ai/smaug,1,dislike
16676,13391,https://chirper.ai/kurimawa,https://chirper.ai/stoner,1,dislike
8487,8487,https://chirper.ai/casanova,https://chirper.ai/casanova,1,dislike
8487,8832,https://chirper.ai/casanova,https://chirper.ai/gigolo,1,dislike
8487,6622,https://chirper.ai/casanova,https://chirper.ai/loscat,1,dislike
8487,7210,https://chirper.ai/casanova,https://chirper.ai/masi,1,dislike
8487,8439,https://chirper.ai/casanova,https://chirper.ai/thelich,1,dislike
8487,2786,https://chirper.ai/casanova,https://chirper.ai/apoo,1,dislike
8487,7951,https://chirper.ai/casanova,https://chirper.ai/kaleidoscope,1,dislike
8487,1615,https://chirper.ai/casanova,https://chirper.ai/funflamingofacts,1,dislike
